customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag,SeniorCitizenLabel,AvgMonthlySpend,ProjectedCLV,TenureGroup,R_Score,F_Score,M_Score,RFM_Score,Segment,ChurnProbability,RevenueAtRisk
8766-PAFNE,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1,5564.85,No,0,No,78.3781690140845,1898.4,49+ mo,4,3,4,11,Champions,0.016591769,15.748906861245631
5315-CKEQK,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,51.0,1381.8,No,0,Yes,49.35,1224.0,25-48 mo,2,2,2,6,At Risk,0.10771679,65.92267629504204
3130-ICDUP,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.55,188.1,No,0,No,94.05,1933.2,0-6 mo,1,3,1,5,Price-Sensitive / New,0.48748353,471.2015812933445
0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,66.7,1077.05,No,0,No,63.35588235294117,1600.8000000000002,13-24 mo,2,2,2,6,At Risk,0.17993595,144.02073202729224
0880-FVFWF,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.4,4922.4,No,0,No,87.89999999999999,2073.6000000000004,49+ mo,4,3,4,11,Champions,0.20447065,211.9951692581177
4611-ANLQC,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,50.05,2911.5,No,0,No,48.525,1201.1999999999998,49+ mo,4,2,3,9,Loyal High-Value,0.08048375,48.33853995501995
4213-HKBJO,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.7,826.1,No,0,No,25.03333333333333,616.8,25-48 mo,3,1,2,6,At Risk,0.0130306175,4.018642436340452
2792-LSHWX,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,83.4,83.4,No,0,No,83.4,2001.6,0-6 mo,1,3,1,5,Price-Sensitive / New,0.55253905,552.9810818195343
5028-GZLDO,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.7,140.7,Yes,1,No,70.35,1696.8000000000002,0-6 mo,1,3,1,5,Price-Sensitive / New,0.44166812,374.7112355589867
0014-BMAQU,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.65,5377.8,No,0,No,85.36190476190477,2031.6,49+ mo,4,3,4,11,Champions,0.02302292,23.386682027578356
6861-XWTWQ,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,Yes,95.06428571428572,2382.0,7-12 mo,1,4,2,7,At Risk,0.92711437,1104.1932116746902
9018-PCIOK,Female,0,No,No,55,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,64.75,3617.1,No,0,No,65.76545454545455,1554.0,49+ mo,3,2,3,8,Loyal High-Value,0.023904562,18.57384467124939
4837-QUSFT,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),100.15,6643.5,No,0,No,102.20769230769233,2403.6000000000004,49+ mo,4,4,4,12,Champions,0.063560426,76.38692024946214
6877-TJMBR,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,No,84.8,2035.2,0-6 mo,1,3,1,5,Price-Sensitive / New,0.7380188,751.0079418182372
9953-ZMKSM,Male,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1559.3,No,0,No,24.75079365079365,606.0,49+ mo,4,1,3,8,Loyal High-Value,0.008134587,2.46477978117764
0907-HQNTS,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,0,Yes,114.10857142857144,2712.0,49+ mo,4,4,4,12,Champions,0.05059329,68.60450188815594
7665-NKLAV,Female,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,0,No,42.98194444444445,975.6,25-48 mo,3,2,3,8,Loyal High-Value,0.014869208,7.253199880756437
6769-DCQLI,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,1,No,104.3625,2520.0,49+ mo,3,4,4,11,Champions,0.25432813,320.45344591140747
2433-KMEAS,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.45,1127.35,Yes,1,No,51.24318181818182,1306.8000000000002,13-24 mo,2,2,2,6,At Risk,0.5014595,327.65362379550936
4391-LNRXK,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,0,No,97.4,2278.8,13-24 mo,2,4,3,9,Loyal High-Value,0.2476077,282.1242054909468
8250-ZNGGW,Female,1,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,No,0,Yes,57.57000000000001,1437.6,0-6 mo,1,2,1,4,Price-Sensitive / New,0.16533116,118.84003425836562
2195-ZRVAX,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.3,4045.65,Yes,1,No,86.07765957446809,2047.2,25-48 mo,3,3,4,10,Champions,0.41017625,419.8564067959785
3550-SAHFP,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.35,2757.85,Yes,1,No,83.57121212121211,2000.4,25-48 mo,3,3,3,9,Loyal High-Value,0.59328127,593.3999253273009
2011-TRQYE,Male,0,No,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33.5,600.0,Yes,1,No,33.333333333333336,804.0,13-24 mo,2,1,2,5,Price-Sensitive / New,0.31173846,125.31886142492294
8562-GHPPI,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,No,0,No,19.8,475.2000000000001,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.2325899,55.26336035728454
5893-PYOLZ,Male,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No,0,No,80.97232142857142,1963.2,49+ mo,4,3,4,11,Champions,0.020334547,19.96039171367884
4986-MXSFP,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9,No,0,No,20.45,480.0,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.12882493,30.91798424720764
6131-FOYAS,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,No,0,No,59.85428571428572,1430.4,25-48 mo,3,2,3,8,Loyal High-Value,0.162734,116.38735814094542
3027-YNWZU,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,No,0,No,24.7625,600.0,49+ mo,4,1,3,8,Loyal High-Value,0.00811106,2.4333178997039795
5609-IMCGG,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,No,0,No,86.84333333333333,2024.4,13-24 mo,2,3,2,7,At Risk,0.31376538,317.5933144032955
4873-ILOLJ,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,Yes,1,No,93.27083333333331,2168.4,13-24 mo,2,4,3,9,Loyal High-Value,0.5240485,568.173391520977
4727-MCYZG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,No,0,No,55.55,1333.1999999999998,0-6 mo,1,2,1,4,Price-Sensitive / New,0.508234,338.78880043029784
9481-WHGWY,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,No,0,No,77.68214285714286,1808.4,49+ mo,4,3,4,11,Champions,0.030080924,27.199171309545633
2725-KXXWT,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,1,No,90.75,2178.0,0-6 mo,1,4,1,6,At Risk,0.8702743,947.7287185192108
9565-DJPIB,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,89.6,365.65,Yes,1,No,91.4125,2150.4,0-6 mo,1,3,1,5,Price-Sensitive / New,0.67876947,729.8129333496094
4328-VUFWD,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,No,0,No,56.6448717948718,1423.1999999999998,25-48 mo,3,2,3,8,Loyal High-Value,0.0988522,70.34322715401649
3301-LSLWQ,Female,0,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,No,0,No,65.93620689655172,1586.4,25-48 mo,3,2,3,8,Loyal High-Value,0.15091972,119.70952232480047
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,0,No,18.25357142857143,451.2000000000001,13-24 mo,2,1,1,4,Price-Sensitive / New,0.0038666094,0.8723070848733188
3166-PNEOF,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,No,0,No,84.84098360655739,2074.8,49+ mo,4,3,4,11,Champions,0.019419095,20.145368683710693
5639-NTUPK,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,No,0,No,51.58846153846154,1250.4,13-24 mo,2,2,2,6,At Risk,0.18419991,115.16178644299508
8780-YRMTT,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,0,No,48.14015151515152,1137.6,49+ mo,4,2,3,9,Loyal High-Value,0.012425682,7.067727680504323
8348-HFYIV,Male,0,No,No,2,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.25,90.35,Yes,1,No,45.175,1182.0,0-6 mo,1,2,1,4,Price-Sensitive / New,0.8630487,510.0617655515671
5140-FOMCQ,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,No,111.14830508474576,2619.6000000000004,49+ mo,4,4,4,12,Champions,0.12122507,158.78059207946063
6242-SGYTS,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,No,0,No,93.41693548387096,2278.8,49+ mo,4,4,4,12,Champions,0.039463673,44.964908773452045
8166-ORCHU,Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,No,0,Yes,92.5909090909091,2245.2,25-48 mo,3,4,3,10,Champions,0.14556211,163.40802730321883
8414-OOEEL,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,No,0,No,78.72878787878788,1908.0,49+ mo,4,3,4,11,Champions,0.05675206,54.14146486669779
8454-AATJP,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,No,0,No,116.73611111111111,2761.2,49+ mo,4,4,4,12,Champions,0.022089746,30.49710311964154
6849-WLEYG,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,1,No,19.75,474.0,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.33866155,80.2627876996994
4659-NZRUF,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,Yes,1,No,94.17105263157896,2283.6000000000004,13-24 mo,2,4,3,9,Loyal High-Value,0.60201293,687.3783661007882
4531-AUZNK,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,No,0,No,98.04019607843138,2283.6000000000004,49+ mo,3,4,4,11,Champions,0.05142702,58.71937328875065
4191-XOVOM,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,No,0,No,106.55873015873016,2529.6000000000004,49+ mo,4,4,4,12,Champions,0.30325985,383.56305770874025
2150-OEGBV,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,No,0,No,20.83703703703704,482.4,25-48 mo,2,1,2,5,Price-Sensitive / New,0.023208272,5.5978351369500166
8429-XIBUM,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,Yes,1,No,105.32272727272726,2432.4,13-24 mo,2,4,3,9,Loyal High-Value,0.73360366,892.2087667822839
1855-CFULU,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,91.45,No,0,Yes,22.8625,481.2000000000001,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.13131464,31.594301247596743
4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,828.85,No,0,No,19.73452380952381,496.8,25-48 mo,3,1,2,6,At Risk,0.005485821,1.3626779487356542
1872-EBWSC,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,0,No,21.28793103448276,488.4,25-48 mo,3,1,2,6,At Risk,0.013513461,3.299987116456032
2608-BHKFN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,1,No,66.725,1681.1999999999998,0-6 mo,1,2,1,4,Price-Sensitive / New,0.5538944,465.6036331415176
7026-YMSBE,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,No,0,No,20.835,472.8,25-48 mo,3,1,2,6,At Risk,0.015960641,3.773095580935478
7341-LXCAF,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,No,75.35,1791.6,0-6 mo,1,3,1,5,Price-Sensitive / New,0.74200773,664.690526676178
6997-UVGOX,Male,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,No,0,No,84.9281690140845,2050.8,49+ mo,4,3,4,11,Champions,0.006900988,7.0762731500901275
9674-EHPPG,Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,0,No,40.05869565217392,969.6,25-48 mo,3,2,3,8,Loyal High-Value,0.017193565,8.335440382361412
9462-MJUAW,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,No,51.65,1209.6,0-6 mo,1,2,1,4,Price-Sensitive / New,0.40447548,244.6267704963684
8128-YVJRG,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,Yes,1,No,86.38571428571429,1911.6,7-12 mo,1,3,2,6,At Risk,0.5852873,559.4175754666329
5440-VHLUL,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,0,No,107.04420289855072,2524.8,49+ mo,4,4,4,12,Champions,0.40082452,506.0008702754974
5781-BKHOP,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,No,0,No,101.86180555555556,2415.6000000000004,49+ mo,4,4,4,12,Champions,0.009104836,10.996820680238308
4283-FUTGF,Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,Yes,1,Yes,77.46052631578948,1916.4,13-24 mo,2,3,3,8,Loyal High-Value,0.6164176,590.6513316750526
5213-TWWJU,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,No,0,No,93.79107142857144,2184.0,25-48 mo,2,4,3,9,Loyal High-Value,0.27511838,300.42927181720734
1569-TTNYJ,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,412.1,Yes,1,No,82.42,1890.0,0-6 mo,1,3,2,6,At Risk,0.8191005,774.0499716997147
8628-MFKAX,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,No,0,Yes,114.95902777777776,2802.0,49+ mo,4,4,4,12,Champions,0.019509513,27.332827616482973
2397-BRLOM,Male,1,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.45,583.45,Yes,1,Yes,72.93125,1930.8,7-12 mo,1,3,2,6,At Risk,0.5784144,558.4012429833413
7629-WIXZF,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,No,0,No,52.75,1418.4,7-12 mo,1,2,1,4,Price-Sensitive / New,0.11858441,84.10006311535835
5445-GLVOT,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,No,0,No,47.684090909090905,1195.1999999999998,13-24 mo,2,2,2,6,At Risk,0.339945,203.15112512111662
3976-HXHCE,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,1414.8,No,0,No,19.65,463.2000000000001,49+ mo,4,1,3,8,Loyal High-Value,0.004826977,1.1179278541356326
2466-NEJOJ,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.65,169.75,No,0,No,21.21875,471.6,7-12 mo,1,1,1,3,Low-Value / Disengaged,0.078442566,18.496757085621354
0254-KCJGT,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No,0,No,83.73942307692307,1953.6,49+ mo,3,3,4,10,Champions,0.08869736,86.63958023786546
5472-CVMDX,Female,0,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,No,0,No,39.98823529411764,933.6,49+ mo,4,2,3,9,Loyal High-Value,0.01026979,4.793937951698899
6461-SZMCV,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,No,0,No,89.65281690140846,2110.8,49+ mo,4,3,4,11,Champions,0.0061084027,6.446808252017945
8150-QUDFX,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,51.6,No,0,No,25.8,476.4,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.12382566,29.49527264982462
9508-ILZDG,Female,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,No,0,Yes,93.83088235294116,2312.4,25-48 mo,3,4,3,10,Champions,0.42735472,494.10753098130226
2346-DJQTB,Female,0,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.15,812.5,No,0,No,23.214285714285715,579.5999999999999,25-48 mo,3,1,2,6,At Risk,0.20081073,58.19494968652725
1697-LYYYX,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,No,0,No,18.750819672131147,458.4,49+ mo,4,1,2,7,At Risk,0.006845165,1.5689118281006813
1942-OQFRW,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,No,44.0,1056.0,0-6 mo,1,2,1,4,Price-Sensitive / New,0.44773006,236.40147399902344
4749-VFKVB,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,Yes,1,No,50.1,1202.4,0-6 mo,1,2,1,4,Price-Sensitive / New,0.5132909,308.5904783248901
9640-ZSLDC,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,No,0,No,62.20754716981132,1454.4,49+ mo,3,2,3,8,Loyal High-Value,0.07090995,51.56571357250214
4231-LZUYM,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.65,1887.0,No,0,No,26.20833333333333,615.5999999999999,49+ mo,4,1,3,8,Loyal High-Value,0.0036567217,1.1255389312282205
7598-UAASY,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.4,151.8,Yes,1,No,75.9,1833.6,0-6 mo,1,3,1,5,Price-Sensitive / New,0.5915465,542.3298090934754
7938-OUHIO,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,293.65,Yes,1,No,97.88333333333333,2368.8,0-6 mo,1,4,1,6,At Risk,0.77865696,922.2413028717042
8510-AWCXC,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,1308.1,Yes,1,Yes,100.62307692307692,2419.2,13-24 mo,2,4,2,8,Loyal High-Value,0.77216375,934.0092704772949
6128-AQBMT,Male,1,Yes,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,No,0,Yes,54.03414634146342,1294.8000000000002,25-48 mo,3,2,3,8,Loyal High-Value,0.5049369,326.896132171154
3594-BDSOA,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.4,482.8,No,0,No,20.116666666666667,489.6,13-24 mo,2,1,2,5,Price-Sensitive / New,0.015940284,3.9021816104650497
0431-APWVY,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.1,2598.95,Yes,1,No,92.81964285714284,2162.4,25-48 mo,2,4,3,9,Loyal High-Value,0.19755563,213.597148668766
5133-VRSAB,Male,0,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,0,No,27.05625,704.4000000000001,7-12 mo,1,1,1,3,Low-Value / Disengaged,0.18062657,63.61667836904526
5996-DAOQL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,No,20.45,490.8,0-6 mo,1,1,1,3,Low-Value / Disengaged,0.30211452,74.13890234827994
6838-YAUVY,Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,No,0,No,93.79351851851852,2282.4,49+ mo,3,4,4,11,Champions,0.07744828,88.38397561311722
0484-JPBRU,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,No,0,No,24.303658536585367,606.0,25-48 mo,3,1,2,6,At Risk,0.07440576,22.544945150613785
